ar,smasvaedi,tekjutiund,fjoldi
2021,3303,7,47
2021,3303,8,38
2021,3303,9,28
2021,3303,10,28
2021,3304,1,85
2021,3304,2,95
2021,3304,3,111
2021,3304,4,120
2021,3304,5,75
2021,3304,6,88
2021,3304,7,59
2021,3304,8,56
2021,3304,9,68
2021,3304,10,156
2021,3305,1,119
2021,3305,2,133
2021,3305,3,108
2021,3305,4,161
2021,3305,5,125
2021,3305,6,93
2021,3305,7,81
2021,3305,8,68
2021,3305,9,64
2021,3305,10,92
2021,3401,1,119
2021,3401,2,116
2021,3401,3,109
2021,3401,4,109
2021,3401,5,127
2021,3401,6,108
2021,3401,7,100
2021,3401,8,104
2021,3401,9,103
2021,3401,10,88
2021,3402,1,63
2021,3402,2,50
2021,3402,3,71
2021,3402,4,62
2021,3402,5,67
2021,3402,6,54
2021,3402,7,38
2021,3402,8,39
2021,3402,9,41
2021,3402,10,27
2021,3403,1,142
2021,3403,2,157
2021,3403,3,152
2021,3403,4,175
2021,3403,5,157
2021,3403,6,139
2021,3403,7,127
2021,3403,8,138
2021,3403,9,121
2021,3403,10,170
2021,3404,1,57
2021,3404,2,49
2021,3404,3,61
2021,3404,4,62
2021,3404,5,49
2021,3404,6,45
2021,3404,7,44
2021,3404,8,37
2021,3404,9,42
2021,3404,10,50
2021,3501,1,84
2021,3501,2,75
2021,3501,3,70
2021,3501,4,68
2021,3501,5,47
2021,3501,6,47
2021,3501,7,43
2021,3501,8,32
2021,3501,9,26
2021,3501,10,17
2021,3502,1,131
2021,3502,2,117
2021,3502,3,93
2021,3502,4,90
2021,3502,5,100
2021,3502,6,80
2021,3502,7,71
2021,3502,8,62
2021,3502,9,44
2021,3502,10,46
2021,3503,1,97
2021,3503,2,112
2021,3503,3,122
2021,3503,4,87
2021,3503,5,66
2021,3503,6,66
2021,3503,7,58
2021,3503,8,44
2021,3503,9,33
2021,3503,10,39
2021,3504,1,136
2021,3504,2,125
2021,3504,3,150
2021,3504,4,171
2021,3504,5,165
2021,3504,6,159
2021,3504,7,181
2021,3504,8,99
2021,3504,9,111
2021,3504,10,104
2021,3601,1,104
2021,3601,2,108
2021,3601,3,98
2021,3601,4,122
2021,3601,5,105
2021,3601,6,96
2021,3601,7,67
2021,3601,8,56
2021,3601,9,49
2021,3601,10,54
2021,3602,1,99
2021,3602,2,102
2021,3602,3,109
2021,3602,4,110
2021,3602,5,114
2021,3602,6,92
2021,3602,7,74
2021,3602,8,55
2021,3602,9,64
2021,3602,10,63
2021,3603,1,155
2021,3603,2,153
2021,3603,3,141
2021,3603,4,150
2021,3603,5,139
2021,3603,6,138
2021,3603,7,99
2021,3603,8,87
2021,3603,9,86
2021,3603,10,79
2021,3701,1,62
2021,3701,2,63
2021,3701,3,53
2021,3701,4,55
2021,3701,5,55
2021,3701,6,59
2021,3701,7,64
2021,3701,8,68
2021,3701,9,44
2021,3701,10,59
2021,3702,1,86
2021,3702,2,99
2021,3702,3,83
2021,3702,4,77
2021,3702,5,94
2021,3702,6,80
2021,3702,7,84
2021,3702,8,70
2021,3702,9,53
2021,3702,10,62
2021,3703,1,95
2021,3703,2,68
2021,3703,3,74
2021,3703,4,76
2021,3703,5,77
2021,3703,6,71
2021,3703,7,68
2021,3703,8,66
2021,3703,9,77
2021,3703,10,66
2021,3704,1,70
2021,3704,2,60
2021,3704,3,42
2021,3704,4,59
2021,3704,5,73
2021,3704,6,56
2021,3704,7,38
2021,3704,8,43
2021,3704,9,23
2021,3704,10,18
2021,3801,1,109
2021,3801,2,77
2021,3801,3,110
2021,3801,4,84
2021,3801,5,129
2021,3801,6,126
2021,3801,7,83
2021,3801,8,86
2021,3801,9,95
2021,3801,10,84
2021,3802,1,76
2021,3802,2,60
2021,3802,3,59
2021,3802,4,68
2021,3802,5,60
2021,3802,6,84
2021,3802,7,72
2021,3802,8,49
2021,3802,9,57
2021,3802,10,64
2021,3803,1,69
2021,3803,2,53
2021,3803,3,53
2021,3803,4,62
2021,3803,5,58
2021,3803,6,69
2021,3803,7,77
2021,3803,8,66
2021,3803,9,65
2021,3803,10,62
2021,3804,1,118
2021,3804,2,89
2021,3804,3,80
2021,3804,4,84
2021,3804,5,85
2021,3804,6,109
2021,3804,7,81
2021,3804,8,72
2021,3804,9,60
2021,3804,10,72
2021,3901,1,99
2021,3901,2,87
2021,3901,3,82
2021,3901,4,112
2021,3901,5,104
2021,3901,6,111
2021,3901,7,89
2021,3901,8,80
2021,3901,9,53
2021,3901,10,58
2021,3902,1,80
2021,3902,2,67
2021,3902,3,87
2021,3902,4,72
2021,3902,5,80
2021,3902,6,91
2021,3902,7,76
2021,3902,8,68
2021,3902,9,63
2021,3902,10,43
2021,3903,1,109
2021,3903,2,126
2021,3903,3,104
2021,3903,4,108
2021,3903,5,128
2021,3903,6,113
2021,3903,7,98
2021,3903,8,88
2021,3903,9,73
2021,3903,10,79
2021,3904,1,112
2021,3904,2,88
2021,3904,3,91
2021,3904,4,89
2021,3904,5,105
2021,3904,6,109
2021,3904,7,88
2021,3904,8,63
2021,3904,9,54
2021,3904,10,36
2021,4001,1,92
2021,4001,2,72
2021,4001,3,85
2021,4001,4,86
2021,4001,5,72
2021,4001,6,42
2021,4001,7,44
2021,4001,8,32
2021,4001,9,29
2021,4001,10,32
2021,4002,1,135
2021,4002,2,117
2021,4002,3,118
2021,4002,4,139
2021,4002,5,135
2021,4002,6,145
2021,4002,7,112
2021,4002,8,104
2021,4002,9,80
2021,4002,10,64
2021,4003,1,69
2021,4003,2,88
2021,4003,3,74
2021,4003,4,70
2021,4003,5,54
2021,4003,6,63
2021,4003,7,39
2021,4003,8,39
2021,4003,9,25
2021,4003,10,37
2021,4101,1,87
2021,4101,2,63
2021,4101,3,84
2021,4101,4,87
2021,4101,5,89
2021,4101,6,71
2021,4101,7,60
2021,4101,8,55
2021,4101,9,58
2021,4101,10,40
2021,4102,1,172
2021,4102,2,160
2021,4102,3,175
2021,4102,4,164
2021,4102,5,165
2021,4102,6,149
2021,4102,7,158
2021,4102,8,160
2021,4102,9,147
2021,4102,10,110
2021,4103,1,87
2021,4103,2,69
2021,4103,3,70
2021,4103,4,73
2021,4103,5,60
2021,4103,6,51
2021,4103,7,51
2021,4103,8,55
2021,4103,9,36
2021,4103,10,35
2021,4201,1,48
2021,4201,2,91
2021,4201,3,80
2021,4201,4,79
2021,4201,5,81
2021,4201,6,88
2021,4201,7,81
2021,4201,8,68
2021,4201,9,88
2021,4201,10,78
2021,4202,1,35
2021,4202,2,35
2021,4202,3,47
2021,4202,4,57
2021,4202,5,58
2021,4202,6,59
2021,4202,7,63
2021,4202,8,70
2021,4202,9,59
2021,4202,10,66
2021,4203,1,69
2021,4203,2,53
2021,4203,3,49
2021,4203,4,67
2021,4203,5,68
2021,4203,6,82
2021,4203,7,93
2021,4203,8,109
2021,4203,9,97
2021,4203,10,75
2021,4204,1,55
2021,4204,2,52
2021,4204,3,48
2021,4204,4,57
2021,4204,5,56
2021,4204,6,44
2021,4204,7,61
2021,4204,8,40
2021,4204,9,62
2021,4204,10,61
2022,0101,1,85
2022,0101,2,71
2022,0101,3,80
2022,0101,4,89
2022,0101,5,68
2022,0101,6,85
2022,0101,7,72
2022,0101,8,67
2022,0101,9,82
2022,0101,10,65
2022,0102,1,54
2022,0102,2,51
2022,0102,3,66
2022,0102,4,58
2022,0102,5,48
2022,0102,6,61
2022,0102,7,46
2022,0102,8,64
2022,0102,9,65
2022,0102,10,62
2022,0103,1,70
2022,0103,2,54
2022,0103,3,59
2022,0103,4,72
2022,0103,5,63
2022,0103,6,46
2022,0103,7,60
2022,0103,8,72
2022,0103,9,63
2022,0103,10,92
2022,0104,1,48
2022,0104,2,63
2022,0104,3,53
2022,0104,4,65
2022,0104,5,50
2022,0104,6,62
2022,0104,7,45
2022,0104,8,47
2022,0104,9,71
2022,0104,10,43
2022,0201,1,58
2022,0201,2,57
2022,0201,3,49
2022,0201,4,46
2022,0201,5,35
2022,0201,6,49
2022,0201,7,37
2022,0201,8,64
2022,0201,9,55
2022,0201,10,97
2022,0202,1,114
2022,0202,2,123
2022,0202,3,110
2022,0202,4,70
2022,0202,5,56
2022,0202,6,71
2022,0202,7,58
2022,0202,8,71
2022,0202,9,73
2022,0202,10,87
2022,0203,1,74
2022,0203,2,69
2022,0203,3,71
2022,0203,4,69
2022,0203,5,67
2022,0203,6,76
2022,0203,7,87
2022,0203,8,98
2022,0203,9,98
2022,0203,10,137
2022,0204,1,79
2022,0204,2,59
2022,0204,3,58
2022,0204,4,58
2022,0204,5,55
2022,0204,6,69
2022,0204,7,77
2022,0204,8,79
2022,0204,9,103
2022,0204,10,95
2022,0205,1,71
2022,0205,2,64
2022,0205,3,62
2022,0205,4,56
2022,0205,5,56
2022,0205,6,50
2022,0205,7,72
2022,0205,8,77
2022,0205,9,85
2022,0205,10,68
2022,0206,1,92
2022,0206,2,77
2022,0206,3,60
2022,0206,4,79
2022,0206,5,79
2022,0206,6,92
2022,0206,7,83
2022,0206,8,102
2022,0206,9,122
2022,0206,10,125
2022,0207,1,51
2022,0207,2,39
2022,0207,3,37
2022,0207,4,46
2022,0207,5,31
2022,0207,6,58
2022,0207,7,52
2022,0207,8,54
2022,0207,9,52
2022,0207,10,53
2022,0208,1,67
2022,0208,2,85
2022,0208,3,53
2022,0208,4,78
2022,0208,5,74
2022,0208,6,87
2022,0208,7,91
2022,0208,8,101
2022,0208,9,98
2022,0208,10,113
2022,0301,1,234
2022,0301,2,252
2022,0301,3,239
2022,0301,4,162
2022,0301,5,165
2022,0301,6,166
2022,0301,7,154
2022,0301,8,173
2022,0301,9,180
2022,0301,10,201
2022,0302,1,122
2022,0302,2,165
2022,0302,3,149
2022,0302,4,156
2022,0302,5,153
2022,0302,6,144
2022,0302,7,135
2022,0302,8,118
2022,0302,9,118
2022,0302,10,98
2022,0303,1,108
2022,0303,2,148
2022,0303,3,142
2022,0303,4,153
2022,0303,5,118
2022,0303,6,114
2022,0303,7,102
2022,0303,8,71
2022,0303,9,89
2022,0303,10,104
2022,0304,1,117
2022,0304,2,136
2022,0304,3,147
2022,0304,4,154
2022,0304,5,154
2022,0304,6,137
2022,0304,7,121
2022,0304,8,111
2022,0304,9,143
2022,0304,10,141
2022,0401,1,108
2022,0401,2,122
2022,0401,3,122
2022,0401,4,106
2022,0401,5,123
2022,0401,6,123
2022,0401,7,127
2022,0401,8,148
2022,0401,9,147
2022,0401,10,132
2022,0402,1,127
2022,0402,2,119
2022,0402,3,98
2022,0402,4,116
2022,0402,5,109
2022,0402,6,117
2022,0402,7,146
2022,0402,8,152
2022,0402,9,136
2022,0402,10,150
2022,0403,1,58
2022,0403,2,87
2022,0403,3,87
2022,0403,4,100
2022,0403,5,83
2022,0403,6,85
2022,0403,7,73
2022,0403,8,70
2022,0403,9,62
2022,0403,10,54
2022,0404,1,118
2022,0404,2,131
2022,0404,3,107
2022,0404,4,120
2022,0404,5,116
2022,0404,6,114
2022,0404,7,125
2022,0404,8,148
2022,0404,9,116
2022,0404,10,131
2022,0405,1,143
2022,0405,2,125
2022,0405,3,160
2022,0405,4,181
2022,0405,5,157
2022,0405,6,137
2022,0405,7,159
2022,0405,8,152
2022,0405,9,154
2022,0405,10,108
2022,0501,1,108
2022,0501,2,122
2022,0501,3,123
2022,0501,4,142
2022,0501,5,132
2022,0501,6,112
2022,0501,7,103
2022,0501,8,106
2022,0501,9,112
2022,0501,10,78
2022,0502,1,64
2022,0502,2,80
2022,0502,3,69
2022,0502,4,70
2022,0502,5,83
2022,0502,6,81
2022,0502,7,94
2022,0502,8,96
2022,0502,9,101
2022,0502,10,93
2022,0503,1,74
2022,0503,2,63
2022,0503,3,63
2022,0503,4,82
2022,0503,5,87
2022,0503,6,74
2022,0503,7,105
2022,0503,8,102
2022,0503,9,114
2022,0503,10,128
2022,0504,1,55
2022,0504,2,59
2022,0504,3,62
2022,0504,4,64
2022,0504,5,76
2022,0504,6,71
2022,0504,7,65
2022,0504,8,80
2022,0504,9,102
2022,0504,10,62
2022,0601,1,114
2022,0601,2,118
2022,0601,3,105
2022,0601,4,138
2022,0601,5,150
2022,0601,6,120
2022,0601,7,145
2022,0601,8,137
2022,0601,9,128
2022,0601,10,78
2022,0602,1,79
2022,0602,2,84
2022,0602,3,64
2022,0602,4,90
2022,0602,5,79
2022,0602,6,104
2022,0602,7,100
2022,0602,8,123
2022,0602,9,119
2022,0602,10,103
2022,0603,1,49
2022,0603,2,43
2022,0603,3,35
2022,0603,4,31
2022,0603,5,40
2022,0603,6,49
2022,0603,7,46
2022,0603,8,54
2022,0603,9,56
2022,0603,10,71
2022,0604,1,99
2022,0604,2,97
2022,0604,3,91
2022,0604,4,89
2022,0604,5,101
2022,0604,6,110
2022,0604,7,116
2022,0604,8,114
2022,0604,9,101
2022,0604,10,92
2022,0605,1,57
2022,0605,2,64
2022,0605,3,48
2022,0605,4,64
2022,0605,5,54
2022,0605,6,56
2022,0605,7,47
2022,0605,8,60
2022,0605,9,57
2022,0605,10,76
2022,0606,1,74
2022,0606,2,79
2022,0606,3,83
2022,0606,4,84
2022,0606,5,95
2022,0606,6,90
2022,0606,7,95
2022,0606,8,86
2022,0606,9,94
2022,0606,10,68
2022,0701,1,111
2022,0701,2,120
2022,0701,3,87
2022,0701,4,108
2022,0701,5,96
2022,0701,6,112
2022,0701,7,125
2022,0701,8,101
2022,0701,9,135
2022,0701,10,159
2022,0702,1,53
2022,0702,2,46
2022,0702,3,38
2022,0702,4,46
2022,0702,5,57
2022,0702,6,46
2022,0702,7,64
2022,0702,8,77
2022,0702,9,76
2022,0702,10,143
2022,0703,1,84
2022,0703,2,75
2022,0703,3,73
2022,0703,4,69
2022,0703,5,99
2022,0703,6,79
2022,0703,7,87
2022,0703,8,80
2022,0703,9,123
2022,0703,10,90
2022,0704,1,99
2022,0704,2,103
2022,0704,3,88
2022,0704,4,106
2022,0704,5,96
2022,0704,6,100
2022,0704,7,121
2022,0704,8,119
2022,0704,9,132
2022,0704,10,146
2022,0705,1,97
2022,0705,2,66
2022,0705,3,70
2022,0705,4,85
2022,0705,5,84
2022,0705,6,70
2022,0705,7,92
2022,0705,8,120
2022,0705,9,128
2022,0705,10,221
2022,0706,1,127
2022,0706,2,124
2022,0706,3,150
2022,0706,4,141
2022,0706,5,145
2022,0706,6,152
2022,0706,7,134
2022,0706,8,179
2022,0706,9,170
2022,0706,10,162
2022,0707,1,55
2022,0707,2,61
2022,0707,3,61
2022,0707,4,68
2022,0707,5,72
2022,0707,6,71
2022,0707,7,78
2022,0707,8,63
2022,0707,9,50
2022,0707,10,51
2022,0708,1,86
2022,0708,2,103
2022,0708,3,101
2022,0708,4,95
2022,0708,5,111
2022,0708,6,106
2022,0708,7,117
2022,0708,8,127
2022,0708,9,98
2022,0708,10,95
2022,0801,1,87
2022,0801,2,76
2022,0801,3,93
2022,0801,4,136
2022,0801,5,127
2022,0801,6,104
2022,0801,7,92
2022,0801,8,61
2022,0801,9,59
2022,0801,10,22
2022,0802,1,54
2022,0802,2,61
2022,0802,3,63
2022,0802,4,67
2022,0802,5,74
2022,0802,6,74
2022,0802,7,73
2022,0802,8,64
2022,0802,9,48
2022,0802,10,39
2022,0803,1,87
2022,0803,2,105
2022,0803,3,129
2022,0803,4,194
2022,0803,5,156
2022,0803,6,130
2022,0803,7,93
2022,0803,8,86
2022,0803,9,81
2022,0803,10,30
2022,0804,1,114
2022,0804,2,131
2022,0804,3,175
2022,0804,4,184
2022,0804,5,182
2022,0804,6,153
2022,0804,7,144
2022,0804,8,137
2022,0804,9,91
2022,0804,10,71
2022,0805,1,70
2022,0805,2,95
2022,0805,3,69
2022,0805,4,91
2022,0805,5,85
2022,0805,6,94
2022,0805,7,84
2022,0805,8,82
2022,0805,9,74
2022,0805,10,28
2022,0806,1,73
2022,0806,2,86
2022,0806,3,112
2022,0806,4,142
2022,0806,5,135
2022,0806,6,108
2022,0806,7,92
2022,0806,8,87
2022,0806,9,80
2022,0806,10,46
2022,0807,1,64
2022,0807,2,82
2022,0807,3,72
2022,0807,4,120
2022,0807,5,109
2022,0807,6,126
2022,0807,7,104
2022,0807,8,84
2022,0807,9,61
2022,0807,10,36
2022,0901,1,115
2022,0901,2,104
2022,0901,3,112
2022,0901,4,115
2022,0901,5,114
2022,0901,6,115
2022,0901,7,121
2022,0901,8,121
2022,0901,9,127
2022,0901,10,119
2022,0902,1,98
2022,0902,2,81
2022,0902,3,84
2022,0902,4,57
2022,0902,5,77
2022,0902,6,81
2022,0902,7,69
2022,0902,8,58
2022,0902,9,93
2022,0902,10,92
2022,0903,1,67
2022,0903,2,95
2022,0903,3,99
2022,0903,4,122
2022,0903,5,94
2022,0903,6,108
2022,0903,7,109
2022,0903,8,95
2022,0903,9,61
2022,0903,10,39
2022,0904,1,85
2022,0904,2,75
2022,0904,3,80
2022,0904,4,81
2022,0904,5,70
2022,0904,6,80
2022,0904,7,81
2022,0904,8,91
2022,0904,9,105
2022,0904,10,107
2022,0905,1,66
2022,0905,2,58
2022,0905,3,68
2022,0905,4,72
2022,0905,5,86
2022,0905,6,67
2022,0905,7,64
2022,0905,8,69
2022,0905,9,44
2022,0905,10,48
2022,1001,1,67
2022,1001,2,47
2022,1001,3,47
2022,1001,4,62
2022,1001,5,53
2022,1001,6,50
2022,1001,7,58
2022,1001,8,56
2022,1001,9,74
2022,1001,10,78
2022,1002,1,102
2022,1002,2,66
2022,1002,3,80
2022,1002,4,102
2022,1002,5,80
2022,1002,6,109
2022,1002,7,126
2022,1002,8,120
2022,1002,9,135
2022,1002,10,78
2022,1003,1,116
2022,1003,2,99
2022,1003,3,124
2022,1003,4,124
2022,1003,5,123
2022,1003,6,144
2022,1003,7,143
2022,1003,8,160
2022,1003,9,149
2022,1003,10,160
2022,1004,1,111
2022,1004,2,134
2022,1004,3,117
2022,1004,4,134
2022,1004,5,140
2022,1004,6,149
2022,1004,7,137
2022,1004,8,112
2022,1004,9,100
2022,1004,10,98
2022,1005,1,76
2022,1005,2,68
2022,1005,3,79
2022,1005,4,68
2022,1005,5,54
2022,1005,6,62
2022,1005,7,70
2022,1005,8,88
2022,1005,9,95
2022,1005,10,125
2022,1006,1,96
2022,1006,2,104
2022,1006,3,87
2022,1006,4,142
2022,1006,5,110
2022,1006,6,128
2022,1006,7,111
2022,1006,8,75
2022,1006,9,76
2022,1006,10,70
2022,1101,1,52
2022,1101,2,60
2022,1101,3,97
2022,1101,4,107
2022,1101,5,76
2022,1101,6,83
2022,1101,7,72
2022,1101,8,106
2022,1101,9,81
2022,1101,10,69
2022,1102,1,125
2022,1102,2,114
2022,1102,3,109
2022,1102,4,111
2022,1102,5,115
2022,1102,6,122
2022,1102,7,161
2022,1102,8,151
2022,1102,9,155
2022,1102,10,170
2022,1103,1,113
2022,1103,2,94
2022,1103,3,83
2022,1103,4,101
2022,1103,5,102
2022,1103,6,122
2022,1103,7,117
2022,1103,8,110
2022,1103,9,144
2022,1103,10,151
2022,1104,1,82
2022,1104,2,94
2022,1104,3,80
2022,1104,4,83
2022,1104,5,82
2022,1104,6,94
2022,1104,7,94
2022,1104,8,121
2022,1104,9,123
2022,1104,10,114
2022,1201,1,88
2022,1201,2,59
2022,1201,3,61
2022,1201,4,65
2022,1201,5,88
2022,1201,6,76
2022,1201,7,82
2022,1201,8,94
2022,1201,9,106
2022,1201,10,93
2022,1202,1,109
2022,1202,2,112
2022,1202,3,103
2022,1202,4,142
2022,1202,5,165
2022,1202,6,143
2022,1202,7,171
2022,1202,8,148
2022,1202,9,155
2022,1202,10,90
2022,1203,1,86
2022,1203,2,79
2022,1203,3,82
2022,1203,4,92
2022,1203,5,102
2022,1203,6,94
2022,1203,7,103
2022,1203,8,101
2022,1203,9,66
2022,1203,10,60
2022,1204,1,93
2022,1204,2,76
2022,1204,3,84
2022,1204,4,82
2022,1204,5,120
2022,1204,6,127
2022,1204,7,125
2022,1204,8,127
2022,1204,9,103
2022,1204,10,66
2022,1205,1,64
2022,1205,2,59
2022,1205,3,52
2022,1205,4,53
2022,1205,5,52
2022,1205,6,69
2022,1205,7,57
2022,1205,8,70
2022,1205,9,69
2022,1205,10,89
2022,1206,1,70
2022,1206,2,58
2022,1206,3,53
2022,1206,4,72
2022,1206,5,87
2022,1206,6,96
2022,1206,7,76
2022,1206,8,85
2022,1206,9,81
2022,1206,10,85
2022,1301,1,90
2022,1301,2,75
2022,1301,3,70
2022,1301,4,78
2022,1301,5,72
2022,1301,6,79
2022,1301,7,87
2022,1301,8,84
2022,1301,9,101
2022,1301,10,101
2022,1302,1,95
2022,1302,2,92
2022,1302,3,83
2022,1302,4,119
2022,1302,5,112
2022,1302,6,117
2022,1302,7,107
2022,1302,8,118
2022,1302,9,107
2022,1302,10,78
2022,1303,1,94
2022,1303,2,78
2022,1303,3,64
2022,1303,4,76
2022,1303,5,67
2022,1303,6,91
2022,1303,7,101
2022,1303,8,103
2022,1303,9,117
2022,1303,10,122
2022,1304,1,123
2022,1304,2,117
2022,1304,3,123
2022,1304,4,145
2022,1304,5,150
2022,1304,6,124
2022,1304,7,136
2022,1304,8,123
2022,1304,9,152
2022,1304,10,134
2022,1305,1,52
2022,1305,2,55
2022,1305,3,98
2022,1305,4,77
2022,1305,5,53
2022,1305,6,43
2022,1305,7,60
2022,1305,8,30
2022,1305,9,31
2022,1305,10,25
2022,1401,1,94
2022,1401,2,109
2022,1401,3,117
2022,1401,4,135
2022,1401,5,134
2022,1401,6,98
2022,1401,7,118
2022,1401,8,106
2022,1401,9,99
2022,1401,10,90
2022,1402,1,97
2022,1402,2,89
2022,1402,3,70
2022,1402,4,88
2022,1402,5,74
2022,1402,6,54
2022,1402,7,86
2022,1402,8,79
2022,1402,9,102
2022,1402,10,94
2022,1403,1,56
2022,1403,2,64
2022,1403,3,73
2022,1403,4,59
2022,1403,5,70
2022,1403,6,56
2022,1403,7,61
2022,1403,8,69
2022,1403,9,61
2022,1403,10,38
2022,1404,1,60
2022,1404,2,67
2022,1404,3,71
2022,1404,4,71
2022,1404,5,74
2022,1404,6,79
2022,1404,7,80
2022,1404,8,72
2022,1404,9,62
2022,1404,10,39
2022,1501,1,89
2022,1501,2,91
2022,1501,3,95
2022,1501,4,106
2022,1501,5,94
2022,1501,6,101
2022,1501,7,123
2022,1501,8,92
2022,1501,9,92
2022,1501,10,57
2022,1502,1,94
2022,1502,2,92
2022,1502,3,102
2022,1502,4,109
2022,1502,5,128
2022,1502,6,115
2022,1502,7,110
2022,1502,8,119
2022,1502,9,119
2022,1502,10,70
2022,1503,1,125
2022,1503,2,112
2022,1503,3,99
2022,1503,4,96
2022,1503,5,98
2022,1503,6,86
2022,1503,7,123
2022,1503,8,133
2022,1503,9,117
2022,1503,10,119
2022,1504,1,92
2022,1504,2,98
2022,1504,3,88
2022,1504,4,72
2022,1504,5,103
2022,1504,6,85
2022,1504,7,96
2022,1504,8,112
2022,1504,9,110
2022,1504,10,78
2022,1601,1,65
2022,1601,2,65
2022,1601,3,60
2022,1601,4,51
2022,1601,5,34
2022,1601,6,72
2022,1601,7,73
2022,1601,8,78
2022,1601,9,87
2022,1601,10,105
2022,1602,1,96
2022,1602,2,117
2022,1602,3,83
2022,1602,4,97
2022,1602,5,99
2022,1602,6,96
2022,1602,7,107
2022,1602,8,116
2022,1602,9,150
2022,1602,10,167
2022,1603,1,154
2022,1603,2,125
2022,1603,3,105
2022,1603,4,117
2022,1603,5,102
2022,1603,6,107
2022,1603,7,158
2022,1603,8,133
2022,1603,9,187
2022,1603,10,228
2022,1701,1,66
2022,1701,2,67
2022,1701,3,78
2022,1701,4,67
2022,1701,5,73
2022,1701,6,77
2022,1701,7,80
2022,1701,8,84
2022,1701,9,79
2022,1701,10,77
2022,1702,1,58
2022,1702,2,51
2022,1702,3,60
2022,1702,4,66
2022,1702,5,40
2022,1702,6,54
2022,1702,7,65
2022,1702,8,56
2022,1702,9,65
2022,1702,10,69
2022,1703,1,50
2022,1703,2,67
2022,1703,3,56
2022,1703,4,56
2022,1703,5,62
2022,1703,6,87
2022,1703,7,63
2022,1703,8,56
2022,1703,9,51
2022,1703,10,60
2022,1704,1,98
2022,1704,2,100
2022,1704,3,112
2022,1704,4,86
2022,1704,5,76
2022,1704,6,98
2022,1704,7,82
2022,1704,8,92
2022,1704,9,105
2022,1704,10,82
2022,1705,1,101
2022,1705,2,103
2022,1705,3,85
2022,1705,4,95
2022,1705,5,109
2022,1705,6,89
2022,1705,7,108
2022,1705,8,114
2022,1705,9,128
2022,1705,10,110
2022,1706,1,81
2022,1706,2,88
2022,1706,3,87
2022,1706,4,104
2022,1706,5,105
2022,1706,6,101
2022,1706,7,107
2022,1706,8,104
2022,1706,9,94
2022,1706,10,84
2022,1801,1,55
2022,1801,2,59
2022,1801,3,73
2022,1801,4,60
2022,1801,5,50
2022,1801,6,62
2022,1801,7,63
2022,1801,8,70
2022,1801,9,89
2022,1801,10,103
2022,1802,1,65
2022,1802,2,46
2022,1802,3,40
2022,1802,4,38
2022,1802,5,36
2022,1802,6,47
2022,1802,7,46
2022,1802,8,48
2022,1802,9,73
2022,1802,10,143
2022,1803,1,104
2022,1803,2,115
2022,1803,3,109
2022,1803,4,124
2022,1803,5,154
2022,1803,6,197
2022,1803,7,177
2022,1803,8,190
2022,1803,9,234
2022,1803,10,242
2022,1804,1,88
2022,1804,2,62
2022,1804,3,54
2022,1804,4,45
2022,1804,5,35
2022,1804,6,38
2022,1804,7,49
2022,1804,8,64
2022,1804,9,96
2022,1804,10,195
2022,1805,1,67
2022,1805,2,89
2022,1805,3,81
2022,1805,4,73
2022,1805,5,89
2022,1805,6,95
2022,1805,7,79
2022,1805,8,134
2022,1805,9,151
2022,1805,10,141
2022,1806,1,37
2022,1806,2,44
2022,1806,3,36
2022,1806,4,39
2022,1806,5,46
2022,1806,6,49
2022,1806,7,57
2022,1806,8,52
2022,1806,9,59
2022,1806,10,49
2022,1807,1,93
2022,1807,2,76
2022,1807,3,69
2022,1807,4,63
2022,1807,5,78
2022,1807,6,71
2022,1807,7,91
2022,1807,8,101
2022,1807,9,115
2022,1807,10,132
2022,1808,1,127
2022,1808,2,96
2022,1808,3,71
2022,1808,4,74
2022,1808,5,54
2022,1808,6,90
2022,1808,7,106
2022,1808,8,101
2022,1808,9,173
2022,1808,10,218
2022,1809,1,74
2022,1809,2,72
2022,1809,3,57
2022,1809,4,59
2022,1809,5,54
2022,1809,6,56
2022,1809,7,60
2022,1809,8,98
2022,1809,9,124
2022,1809,10,205
2022,1810,1,61
2022,1810,2,49
2022,1810,3,41
2022,1810,4,40
2022,1810,5,28
2022,1810,6,30
2022,1810,7,29
2022,1810,8,45
2022,1810,9,52
2022,1810,10,110
2022,1811,1,77
2022,1811,2,63
2022,1811,3,51
2022,1811,4,58
2022,1811,5,52
2022,1811,6,74
2022,1811,7,79
2022,1811,8,94
2022,1811,9,126
2022,1811,10,201
2022,1901,1,146
2022,1901,2,125
2022,1901,3,107
2022,1901,4,95
2022,1901,5,132
2022,1901,6,115
2022,1901,7,127
2022,1901,8,148
2022,1901,9,153
2022,1901,10,198
2022,1902,1,42
2022,1902,2,55
2022,1902,3,60
2022,1902,4,39
2022,1902,5,44
2022,1902,6,52
2022,1902,7,62
2022,1902,8,83
2022,1902,9,62
2022,1902,10,83
2022,1903,1,38
2022,1903,2,42
2022,1903,3,23
2022,1903,4,22
2022,1903,5,28
2022,1903,6,27
2022,1903,7,39
2022,1903,8,44
2022,1903,9,55
2022,1903,10,62
2022,1904,1,76
2022,1904,2,69
2022,1904,3,79
2022,1904,4,87
2022,1904,5,76
2022,1904,6,76
2022,1904,7,99
2022,1904,8,98
2022,1904,9,97
2022,1904,10,110
2022,2001,1,84
2022,2001,2,80
2022,2001,3,87
