smasvaedi,staerdarflokkur,fjherb,svfnr,framvinda,Fjöldi
60.0,5.0,6.0,0.0,Fullbúið,7.0
60.0,6.0,0.0,0.0,Fullbúið,1.0
60.0,6.0,2.0,0.0,Fullbúið,2.0
60.0,6.0,3.0,0.0,Fullbúið,10.0
60.0,6.0,4.0,0.0,Fullbúið,32.0
60.0,6.0,5.0,0.0,Ófullbúið,3.0
60.0,6.0,5.0,0.0,Fullbúið,65.0
60.0,6.0,6.0,0.0,Fullbúið,60.0
60.0,6.0,6.0,0.0,Ófullbúið,2.0
60.0,6.0,7.0,0.0,Fullbúið,20.0
60.0,6.0,8.0,0.0,Fullbúið,20.0
60.0,6.0,8.0,0.0,Ófullbúið,2.0
60.0,6.0,9.0,0.0,Ófullbúið,1.0
60.0,6.0,9.0,0.0,Fullbúið,3.0
60.0,6.0,10.0,0.0,Fullbúið,1.0
61.0,2.0,2.0,1400.0,Fullbúið,14.0
61.0,3.0,2.0,1400.0,Fullbúið,43.0
61.0,3.0,3.0,1400.0,Fullbúið,76.0
61.0,3.0,4.0,1400.0,Fullbúið,15.0
61.0,4.0,3.0,1400.0,Fullbúið,28.0
61.0,4.0,4.0,1400.0,Fullbúið,116.0
61.0,5.0,3.0,1400.0,Fullbúið,1.0
61.0,5.0,4.0,1400.0,Fullbúið,49.0
61.0,5.0,5.0,1400.0,Fullbúið,48.0
61.0,5.0,6.0,1400.0,Fullbúið,1.0
61.0,6.0,5.0,1400.0,Fullbúið,10.0
61.0,6.0,6.0,1400.0,Fullbúið,1.0
62.0,1.0,1.0,1400.0,Fullbúið,75.0
62.0,2.0,1.0,1400.0,Fullbúið,1.0
62.0,2.0,2.0,1400.0,Fullbúið,65.0
62.0,2.0,3.0,1400.0,Fullbúið,16.0
62.0,3.0,2.0,1400.0,Ófullbúið,10.0
62.0,3.0,2.0,1400.0,Fullbúið,54.0
62.0,3.0,3.0,1400.0,Ófullbúið,27.0
62.0,3.0,3.0,1400.0,Fullbúið,139.0
62.0,3.0,4.0,1400.0,Ófullbúið,1.0
62.0,4.0,2.0,1400.0,Ófullbúið,5.0
62.0,4.0,3.0,1400.0,Ófullbúið,37.0
62.0,4.0,3.0,1400.0,Fullbúið,46.0
62.0,4.0,4.0,1400.0,Fullbúið,60.0
62.0,4.0,4.0,1400.0,Ófullbúið,13.0
62.0,5.0,0.0,1400.0,Fullbúið,1.0
62.0,5.0,3.0,1400.0,Ófullbúið,3.0
62.0,5.0,3.0,1400.0,Fullbúið,7.0
62.0,5.0,4.0,1400.0,Ófullbúið,8.0
62.0,5.0,4.0,1400.0,Fullbúið,43.0
62.0,5.0,5.0,1400.0,Fullbúið,16.0
62.0,5.0,6.0,1400.0,Fullbúið,2.0
62.0,5.0,7.0,1400.0,Fullbúið,1.0
62.0,6.0,1.0,1400.0,Fullbúið,1.0
62.0,6.0,4.0,1400.0,Fullbúið,2.0
62.0,6.0,5.0,1400.0,Fullbúið,11.0
62.0,6.0,6.0,1400.0,Fullbúið,8.0
62.0,6.0,7.0,1400.0,Fullbúið,1.0
62.0,6.0,8.0,1400.0,Fullbúið,1.0
62.0,6.0,18.0,1400.0,Fullbúið,1.0
63.0,2.0,0.0,1400.0,Fullbúið,1.0
63.0,2.0,2.0,1400.0,Fullbúið,57.0
63.0,2.0,3.0,1400.0,Fullbúið,7.0
63.0,3.0,0.0,1400.0,Fullbúið,1.0
63.0,3.0,2.0,1400.0,Fullbúið,22.0
63.0,3.0,3.0,1400.0,Fullbúið,64.0
63.0,3.0,4.0,1400.0,Fullbúið,14.0
63.0,4.0,0.0,1400.0,Fullbúið,2.0
63.0,4.0,1.0,1400.0,Fullbúið,4.0
63.0,4.0,2.0,1400.0,Fullbúið,2.0
63.0,4.0,3.0,1400.0,Fullbúið,61.0
63.0,4.0,4.0,1400.0,Fullbúið,194.0
63.0,4.0,5.0,1400.0,Fullbúið,8.0
63.0,5.0,0.0,1400.0,Fullbúið,1.0
63.0,5.0,3.0,1400.0,Fullbúið,8.0
63.0,5.0,4.0,1400.0,Fullbúið,62.0
63.0,5.0,5.0,1400.0,Fullbúið,37.0
63.0,5.0,6.0,1400.0,Fullbúið,12.0
63.0,5.0,7.0,1400.0,Fullbúið,3.0
63.0,5.0,8.0,1400.0,Fullbúið,1.0
63.0,6.0,2.0,1400.0,Fullbúið,1.0
63.0,6.0,4.0,1400.0,Fullbúið,14.0
63.0,6.0,5.0,1400.0,Fullbúið,28.0
63.0,6.0,6.0,1400.0,Fullbúið,37.0
63.0,6.0,7.0,1400.0,Fullbúið,22.0
63.0,6.0,8.0,1400.0,Fullbúið,7.0
63.0,6.0,9.0,1400.0,Fullbúið,1.0
63.0,6.0,11.0,1400.0,Fullbúið,1.0
64.0,1.0,0.0,1400.0,Fullbúið,1.0
64.0,1.0,2.0,1400.0,Fullbúið,2.0
64.0,1.0,3.0,1400.0,Fullbúið,1.0
64.0,2.0,2.0,1400.0,Fullbúið,47.0
64.0,2.0,3.0,1400.0,Fullbúið,9.0
64.0,2.0,5.0,1400.0,Fullbúið,2.0
64.0,3.0,1.0,1400.0,Fullbúið,4.0
64.0,3.0,2.0,1400.0,Fullbúið,57.0
64.0,3.0,2.0,1400.0,Ófullbúið,6.0
64.0,3.0,3.0,1400.0,Fullbúið,166.0
64.0,3.0,4.0,1400.0,Fullbúið,20.0
64.0,3.0,5.0,1400.0,Fullbúið,1.0
64.0,4.0,2.0,1400.0,Fullbúið,5.0
64.0,4.0,3.0,1400.0,Fullbúið,98.0
64.0,4.0,4.0,1400.0,Fullbúið,140.0
64.0,4.0,5.0,1400.0,Fullbúið,19.0
64.0,4.0,6.0,1400.0,Fullbúið,5.0
64.0,5.0,3.0,1400.0,Fullbúið,19.0
64.0,5.0,4.0,1400.0,Fullbúið,84.0
64.0,5.0,5.0,1400.0,Fullbúið,64.0
64.0,5.0,6.0,1400.0,Fullbúið,15.0
64.0,5.0,7.0,1400.0,Fullbúið,7.0
64.0,5.0,8.0,1400.0,Fullbúið,1.0
64.0,6.0,4.0,1400.0,Fullbúið,29.0
64.0,6.0,5.0,1400.0,Fullbúið,20.0
64.0,6.0,6.0,1400.0,Fullbúið,16.0
64.0,6.0,7.0,1400.0,Fullbúið,17.0
64.0,6.0,8.0,1400.0,Fullbúið,19.0
64.0,6.0,9.0,1400.0,Fullbúið,6.0
64.0,6.0,10.0,1400.0,Fullbúið,2.0
64.0,6.0,11.0,1400.0,Fullbúið,1.0
64.0,6.0,13.0,1400.0,Fullbúið,1.0
65.0,1.0,1.0,1400.0,Fullbúið,6.0
65.0,1.0,2.0,1400.0,Fullbúið,7.0
65.0,1.0,3.0,1400.0,Fullbúið,1.0
65.0,1.0,4.0,1400.0,Fullbúið,1.0
65.0,2.0,0.0,1400.0,Fullbúið,1.0
65.0,2.0,1.0,1400.0,Fullbúið,3.0
65.0,2.0,2.0,1400.0,Fullbúið,27.0
65.0,2.0,3.0,1400.0,Fullbúið,15.0
65.0,2.0,4.0,1400.0,Fullbúið,5.0
65.0,3.0,0.0,1400.0,Fullbúið,1.0
65.0,3.0,2.0,1400.0,Fullbúið,19.0
65.0,3.0,3.0,1400.0,Fullbúið,59.0
65.0,3.0,4.0,1400.0,Fullbúið,23.0
65.0,3.0,5.0,1400.0,Fullbúið,8.0
65.0,3.0,6.0,1400.0,Fullbúið,1.0
65.0,3.0,7.0,1400.0,Fullbúið,1.0
65.0,4.0,0.0,1400.0,Fullbúið,2.0
65.0,4.0,2.0,1400.0,Fullbúið,2.0
65.0,4.0,3.0,1400.0,Fullbúið,33.0
65.0,4.0,4.0,1400.0,Fullbúið,45.0
65.0,4.0,5.0,1400.0,Fullbúið,28.0
65.0,4.0,6.0,1400.0,Fullbúið,4.0
65.0,4.0,7.0,1400.0,Fullbúið,1.0
65.0,4.0,8.0,1400.0,Fullbúið,1.0
65.0,5.0,0.0,1400.0,Fullbúið,1.0
65.0,5.0,3.0,1400.0,Fullbúið,4.0
65.0,5.0,4.0,1400.0,Fullbúið,37.0
65.0,5.0,4.0,1400.0,Ófullbúið,2.0
65.0,5.0,5.0,1400.0,Fullbúið,28.0
65.0,5.0,6.0,1400.0,Ófullbúið,1.0
65.0,5.0,6.0,1400.0,Fullbúið,25.0
65.0,5.0,7.0,1400.0,Fullbúið,12.0
65.0,5.0,7.0,1400.0,Ófullbúið,1.0
65.0,5.0,8.0,1400.0,Fullbúið,3.0
65.0,5.0,9.0,1400.0,Fullbúið,2.0
65.0,6.0,2.0,1400.0,Fullbúið,1.0
65.0,6.0,3.0,1400.0,Fullbúið,1.0
65.0,6.0,4.0,1400.0,Fullbúið,10.0
65.0,6.0,5.0,1400.0,Fullbúið,41.0
65.0,6.0,6.0,1400.0,Ófullbúið,1.0
65.0,6.0,6.0,1400.0,Fullbúið,55.0
65.0,6.0,7.0,1400.0,Fullbúið,62.0
65.0,6.0,7.0,1400.0,Ófullbúið,1.0
65.0,6.0,8.0,1400.0,Fullbúið,47.0
65.0,6.0,9.0,1400.0,Fullbúið,19.0
65.0,6.0,10.0,1400.0,Fullbúið,11.0
65.0,6.0,11.0,1400.0,Fullbúið,1.0
65.0,6.0,12.0,1400.0,Fullbúið,2.0
65.0,6.0,13.0,1400.0,Fullbúið,1.0
66.0,1.0,1.0,1400.0,Fullbúið,1.0
66.0,1.0,2.0,1400.0,Fullbúið,5.0
66.0,1.0,3.0,1400.0,Fullbúið,3.0
66.0,2.0,1.0,1400.0,Fullbúið,2.0
66.0,2.0,2.0,1400.0,Fullbúið,32.0
66.0,2.0,3.0,1400.0,Fullbúið,41.0
66.0,2.0,4.0,1400.0,Fullbúið,4.0
66.0,3.0,2.0,1400.0,Fullbúið,45.0
66.0,3.0,3.0,1400.0,Fullbúið,131.0
66.0,3.0,4.0,1400.0,Fullbúið,40.0
66.0,3.0,5.0,1400.0,Fullbúið,29.0
66.0,3.0,6.0,1400.0,Fullbúið,1.0
66.0,3.0,7.0,1400.0,Fullbúið,1.0
66.0,4.0,2.0,1400.0,Fullbúið,3.0
66.0,4.0,3.0,1400.0,Fullbúið,19.0
66.0,4.0,4.0,1400.0,Fullbúið,63.0
66.0,4.0,5.0,1400.0,Fullbúið,28.0
66.0,4.0,6.0,1400.0,Fullbúið,15.0
66.0,5.0,2.0,1400.0,Fullbúið,1.0
66.0,5.0,3.0,1400.0,Fullbúið,9.0
66.0,5.0,4.0,1400.0,Ófullbúið,1.0
66.0,5.0,4.0,1400.0,Fullbúið,39.0
66.0,5.0,5.0,1400.0,Fullbúið,31.0
66.0,5.0,6.0,1400.0,Fullbúið,41.0
66.0,5.0,7.0,1400.0,Fullbúið,11.0
66.0,5.0,8.0,1400.0,Fullbúið,12.0
66.0,5.0,9.0,1400.0,Fullbúið,1.0
66.0,5.0,10.0,1400.0,Fullbúið,1.0
66.0,6.0,1.0,1400.0,Fullbúið,1.0
66.0,6.0,4.0,1400.0,Fullbúið,4.0
66.0,6.0,5.0,1400.0,Fullbúið,17.0
66.0,6.0,6.0,1400.0,Fullbúið,25.0
66.0,6.0,7.0,1400.0,Fullbúið,21.0
66.0,6.0,8.0,1400.0,Fullbúið,12.0
66.0,6.0,9.0,1400.0,Fullbúið,9.0
66.0,6.0,10.0,1400.0,Fullbúið,6.0
66.0,6.0,11.0,1400.0,Fullbúið,1.0
66.0,6.0,12.0,1400.0,Fullbúið,2.0
67.0,2.0,1.0,1400.0,Fullbúið,2.0
67.0,2.0,2.0,1400.0,Fullbúið,3.0
67.0,3.0,0.0,1400.0,Fullbúið,1.0
67.0,3.0,2.0,1400.0,Fullbúið,8.0
67.0,3.0,3.0,1400.0,Fullbúið,75.0
67.0,3.0,4.0,1400.0,Fullbúið,3.0
67.0,3.0,5.0,1400.0,Fullbúið,3.0
67.0,4.0,2.0,1400.0,Fullbúið,1.0
67.0,4.0,3.0,1400.0,Fullbúið,31.0
67.0,4.0,4.0,1400.0,Fullbúið,27.0
67.0,4.0,5.0,1400.0,Fullbúið,1.0
67.0,5.0,3.0,1400.0,Fullbúið,8.0
67.0,5.0,4.0,1400.0,Fullbúið,32.0
67.0,5.0,5.0,1400.0,Fullbúið,24.0
67.0,5.0,6.0,1400.0,Fullbúið,10.0
67.0,5.0,7.0,1400.0,Fullbúið,1.0
67.0,6.0,0.0,1400.0,Fullbúið,2.0
67.0,6.0,3.0,1400.0,Fullbúið,2.0
67.0,6.0,4.0,1400.0,Fullbúið,1.0
67.0,6.0,4.0,1400.0,Ófullbúið,3.0
67.0,6.0,5.0,1400.0,Ófullbúið,7.0
67.0,6.0,5.0,1400.0,Fullbúið,30.0
67.0,6.0,6.0,1400.0,Fullbúið,67.0
67.0,6.0,6.0,1400.0,Ófullbúið,19.0
67.0,6.0,7.0,1400.0,Ófullbúið,6.0
67.0,6.0,7.0,1400.0,Fullbúið,35.0
67.0,6.0,8.0,1400.0,Fullbúið,15.0
67.0,6.0,9.0,1400.0,Ófullbúið,2.0
67.0,6.0,9.0,1400.0,Fullbúið,7.0
67.0,6.0,10.0,1400.0,Fullbúið,1.0
68.0,2.0,2.0,1400.0,Fullbúið,12.0
68.0,2.0,3.0,1400.0,Fullbúið,2.0
68.0,3.0,2.0,1400.0,Fullbúið,34.0
68.0,3.0,3.0,1400.0,Fullbúið,83.0
68.0,3.0,4.0,1400.0,Fullbúið,4.0
68.0,4.0,2.0,1400.0,Fullbúið,2.0
68.0,4.0,3.0,1400.0,Fullbúið,47.0
68.0,4.0,4.0,1400.0,Fullbúið,139.0
68.0,4.0,5.0,1400.0,Fullbúið,1.0
68.0,5.0,1.0,1400.0,Fullbúið,2.0
68.0,5.0,2.0,1400.0,Fullbúið,2.0
68.0,5.0,3.0,1400.0,Fullbúið,3.0
68.0,5.0,4.0,1400.0,Fullbúið,37.0
68.0,5.0,5.0,1400.0,Fullbúið,32.0
68.0,5.0,6.0,1400.0,Fullbúið,15.0
68.0,5.0,7.0,1400.0,Fullbúið,2.0
68.0,6.0,0.0,1400.0,Fullbúið,1.0
68.0,6.0,1.0,1400.0,Fullbúið,1.0
68.0,6.0,2.0,1400.0,Fullbúið,4.0
68.0,6.0,3.0,1400.0,Fullbúið,7.0
68.0,6.0,4.0,1400.0,Fullbúið,12.0
68.0,6.0,5.0,1400.0,Ófullbúið,1.0
68.0,6.0,5.0,1400.0,Fullbúið,61.0
68.0,6.0,6.0,1400.0,Fullbúið,78.0
68.0,6.0,7.0,1400.0,Fullbúið,44.0
68.0,6.0,8.0,1400.0,Fullbúið,11.0
68.0,6.0,9.0,1400.0,Fullbúið,2.0
69.0,1.0,0.0,1400.0,Fullbúið,2.0
69.0,1.0,1.0,1400.0,Fullbúið,2.0
69.0,2.0,1.0,1400.0,Fullbúið,1.0
69.0,2.0,2.0,1400.0,Fullbúið,46.0
69.0,2.0,3.0,1400.0,Fullbúið,2.0
69.0,2.0,4.0,1400.0,Fullbúið,3.0
69.0,3.0,0.0,1400.0,Fullbúið,8.0
69.0,3.0,1.0,1400.0,Fullbúið,1.0
69.0,3.0,2.0,1400.0,Fullbúið,11.0
69.0,3.0,3.0,1400.0,Fullbúið,100.0
69.0,3.0,4.0,1400.0,Fullbúið,12.0
69.0,4.0,0.0,1400.0,Fullbúið,1.0
69.0,4.0,2.0,1400.0,Fullbúið,3.0
69.0,4.0,3.0,1400.0,Fullbúið,5.0
69.0,4.0,4.0,1400.0,Fullbúið,58.0
69.0,4.0,5.0,1400.0,Fullbúið,22.0
69.0,5.0,1.0,1400.0,Fullbúið,1.0
69.0,5.0,2.0,1400.0,Fullbúið,1.0
69.0,5.0,3.0,1400.0,Fullbúið,7.0
69.0,5.0,4.0,1400.0,Fullbúið,58.0
69.0,5.0,5.0,1400.0,Fullbúið,76.0
69.0,5.0,6.0,1400.0,Fullbúið,36.0
69.0,5.0,7.0,1400.0,Fullbúið,7.0
69.0,5.0,8.0,1400.0,Fullbúið,1.0
69.0,6.0,0.0,1400.0,Fullbúið,4.0
69.0,6.0,1.0,1400.0,Fullbúið,1.0
69.0,6.0,3.0,1400.0,Fullbúið,4.0
69.0,6.0,4.0,1400.0,Fullbúið,30.0
69.0,6.0,5.0,1400.0,Fullbúið,105.0
69.0,6.0,5.0,1400.0,Ófullbúið,1.0
69.0,6.0,6.0,1400.0,Ófullbúið,1.0
69.0,6.0,6.0,1400.0,Fullbúið,127.0
69.0,6.0,7.0,1400.0,Fullbúið,69.0
69.0,6.0,7.0,1400.0,Ófullbúið,1.0
69.0,6.0,8.0,1400.0,Fullbúið,27.0
69.0,6.0,9.0,1400.0,Fullbúið,12.0
69.0,6.0,10.0,1400.0,Fullbúið,6.0
69.0,6.0,11.0,1400.0,Fullbúið,1.0
70.0,1.0,1.0,1400.0,Fullbúið,1.0
70.0,1.0,2.0,1400.0,Fullbúið,7.0
70.0,1.0,3.0,1400.0,Fullbúið,2.0
70.0,2.0,2.0,1400.0,Fullbúið,36.0
70.0,2.0,3.0,1400.0,Fullbúið,32.0
70.0,2.0,4.0,1400.0,Fullbúið,6.0
70.0,3.0,2.0,1400.0,Fullbúið,29.0
70.0,3.0,3.0,1400.0,Fullbúið,49.0
70.0,3.0,4.0,1400.0,Fullbúið,15.0
70.0,3.0,5.0,1400.0,Fullbúið,8.0
70.0,3.0,7.0,1400.0,Fullbúið,1.0
70.0,4.0,2.0,1400.0,Fullbúið,2.0
70.0,4.0,3.0,1400.0,Fullbúið,162.0
70.0,4.0,4.0,1400.0,Fullbúið,37.0
70.0,4.0,5.0,1400.0,Fullbúið,11.0
70.0,4.0,6.0,1400.0,Fullbúið,5.0
70.0,4.0,8.0,1400.0,Fullbúið,1.0
70.0,5.0,0.0,1400.0,Fullbúið,1.0
70.0,5.0,3.0,1400.0,Fullbúið,85.0
70.0,5.0,4.0,1400.0,Fullbúið,75.0
70.0,5.0,5.0,1400.0,Fullbúið,18.0
70.0,5.0,6.0,1400.0,Fullbúið,16.0
70.0,5.0,7.0,1400.0,Fullbúið,11.0
70.0,5.0,8.0,1400.0,Fullbúið,3.0
70.0,5.0,9.0,1400.0,Fullbúið,2.0
70.0,6.0,3.0,1400.0,Fullbúið,1.0
70.0,6.0,4.0,1400.0,Fullbúið,13.0
70.0,6.0,5.0,1400.0,Fullbúið,10.0
70.0,6.0,6.0,1400.0,Fullbúið,13.0
70.0,6.0,7.0,1400.0,Fullbúið,14.0
70.0,6.0,8.0,1400.0,Fullbúið,4.0
70.0,6.0,9.0,1400.0,Fullbúið,3.0
70.0,6.0,10.0,1400.0,Fullbúið,5.0
70.0,6.0,11.0,1400.0,Fullbúið,3.0
71.0,1.0,1.0,1400.0,Fullbúið,9.0
71.0,1.0,2.0,1400.0,Fullbúið,3.0
71.0,2.0,2.0,1400.0,Fullbúið,76.0
71.0,2.0,3.0,1400.0,Fullbúið,3.0
71.0,3.0,2.0,1400.0,Fullbúið,90.0
71.0,3.0,3.0,1400.0,Fullbúið,66.0
71.0,3.0,4.0,1400.0,Fullbúið,6.0
71.0,3.0,5.0,1400.0,Fullbúið,1.0
71.0,4.0,2.0,1400.0,Fullbúið,7.0
71.0,4.0,3.0,1400.0,Fullbúið,54.0
71.0,4.0,4.0,1400.0,Fullbúið,33.0
71.0,4.0,5.0,1400.0,Fullbúið,6.0
71.0,4.0,7.0,1400.0,Fullbúið,1.0
71.0,5.0,2.0,1400.0,Fullbúið,3.0
71.0,5.0,3.0,1400.0,Fullbúið,10.0
71.0,5.0,4.0,1400.0,Ófullbúið,7.0
71.0,5.0,4.0,1400.0,Fullbúið,18.0
71.0,5.0,5.0,1400.0,Fullbúið,15.0
71.0,5.0,6.0,1400.0,Fullbúið,30.0
71.0,5.0,7.0,1400.0,Fullbúið,5.0
71.0,6.0,4.0,1400.0,Ófullbúið,3.0
71.0,6.0,4.0,1400.0,Fullbúið,1.0
71.0,6.0,5.0,1400.0,Fullbúið,7.0
71.0,6.0,6.0,1400.0,Fullbúið,34.0
71.0,6.0,7.0,1400.0,Fullbúið,33.0
71.0,6.0,8.0,1400.0,Fullbúið,19.0
71.0,6.0,9.0,1400.0,Fullbúið,12.0
71.0,6.0,10.0,1400.0,Fullbúið,11.0
71.0,6.0,11.0,1400.0,Fullbúið,3.0
72.0,1.0,0.0,1400.0,Fullbúið,1.0
72.0,1.0,2.0,1400.0,Fullbúið,1.0
72.0,2.0,1.0,1400.0,Fullbúið,1.0
72.0,2.0,2.0,1400.0,Fullbúið,11.0
72.0,2.0,3.0,1400.0,Fullbúið,6.0
72.0,3.0,2.0,1400.0,Fullbúið,11.0
72.0,3.0,3.0,1400.0,Fullbúið,37.0
72.0,3.0,4.0,1400.0,Fullbúið,13.0
72.0,3.0,5.0,1400.0,Fullbúið,2.0
72.0,4.0,2.0,1400.0,Fullbúið,2.0
72.0,4.0,3.0,1400.0,Fullbúið,68.0
72.0,4.0,4.0,1400.0,Fullbúið,61.0
72.0,4.0,5.0,1400.0,Fullbúið,18.0
72.0,4.0,6.0,1400.0,Fullbúið,5.0
72.0,4.0,8.0,1400.0,Fullbúið,1.0
72.0,5.0,3.0,1400.0,Fullbúið,1.0
72.0,5.0,4.0,1400.0,Fullbúið,28.0
72.0,5.0,5.0,1400.0,Fullbúið,34.0
72.0,5.0,6.0,1400.0,Fullbúið,10.0
72.0,5.0,7.0,1400.0,Fullbúið,4.0
72.0,5.0,8.0,1400.0,Fullbúið,4.0
72.0,6.0,3.0,1400.0,Fullbúið,3.0
72.0,6.0,4.0,1400.0,Fullbúið,6.0
72.0,6.0,5.0,1400.0,Fullbúið,14.0
72.0,6.0,5.0,1400.0,Ófullbúið,1.0
72.0,6.0,6.0,1400.0,Fullbúið,17.0
72.0,6.0,7.0,1400.0,Fullbúið,8.0
72.0,6.0,8.0,1400.0,Fullbúið,14.0
72.0,6.0,9.0,1400.0,Fullbúið,12.0
72.0,6.0,10.0,1400.0,Fullbúið,3.0
72.0,6.0,11.0,1400.0,Fullbúið,2.0
73.0,1.0,0.0,1400.0,Fullbúið,2.0
73.0,1.0,1.0,1400.0,Fullbúið,6.0
73.0,1.0,2.0,1400.0,Fullbúið,115.0
73.0,2.0,1.0,1400.0,Fullbúið,26.0
73.0,2.0,2.0,1400.0,Fullbúið,134.0
73.0,2.0,3.0,1400.0,Fullbúið,35.0
73.0,2.0,4.0,1400.0,Fullbúið,6.0
73.0,2.0,5.0,1400.0,Fullbúið,1.0
73.0,3.0,2.0,1400.0,Fullbúið,22.0
73.0,3.0,3.0,1400.0,Fullbúið,75.0
73.0,3.0,4.0,1400.0,Fullbúið,22.0
73.0,3.0,5.0,1400.0,Fullbúið,6.0
73.0,3.0,6.0,1400.0,Fullbúið,1.0
73.0,4.0,1.0,1400.0,Fullbúið,2.0
73.0,4.0,2.0,1400.0,Fullbúið,7.0
73.0,4.0,3.0,1400.0,Fullbúið,30.0
73.0,4.0,4.0,1400.0,Fullbúið,33.0
73.0,4.0,5.0,1400.0,Fullbúið,24.0
73.0,4.0,6.0,1400.0,Fullbúið,7.0
73.0,4.0,7.0,1400.0,Fullbúið,3.0
73.0,4.0,8.0,1400.0,Fullbúið,1.0
73.0,5.0,1.0,1400.0,Fullbúið,1.0
73.0,5.0,2.0,1400.0,Fullbúið,2.0
73.0,5.0,3.0,1400.0,Fullbúið,14.0
73.0,5.0,4.0,1400.0,Fullbúið,32.0
73.0,5.0,5.0,1400.0,Fullbúið,36.0
73.0,5.0,6.0,1400.0,Fullbúið,28.0
73.0,5.0,7.0,1400.0,Fullbúið,14.0
73.0,5.0,8.0,1400.0,Fullbúið,4.0
73.0,5.0,9.0,1400.0,Fullbúið,1.0
73.0,6.0,0.0,1400.0,Fullbúið,4.0
73.0,6.0,4.0,1400.0,Fullbúið,8.0
73.0,6.0,5.0,1400.0,Fullbúið,21.0
73.0,6.0,6.0,1400.0,Fullbúið,39.0
73.0,6.0,7.0,1400.0,Fullbúið,18.0
73.0,6.0,8.0,1400.0,Fullbúið,19.0
73.0,6.0,9.0,1400.0,Fullbúið,11.0
73.0,6.0,10.0,1400.0,Fullbúið,5.0
73.0,6.0,11.0,1400.0,Fullbúið,4.0
73.0,6.0,12.0,1400.0,Fullbúið,1.0
74.0,1.0,1.0,1400.0,Fullbúið,1.0
74.0,2.0,2.0,1400.0,Fullbúið,9.0
74.0,2.0,3.0,1400.0,Fullbúið,17.0
74.0,2.0,6.0,1400.0,Fullbúið,1.0
74.0,3.0,2.0,1400.0,Fullbúið,25.0
74.0,3.0,3.0,1400.0,Fullbúið,35.0
74.0,4.0,1.0,1400.0,Fullbúið,1.0
74.0,4.0,2.0,1400.0,Fullbúið,1.0
74.0,4.0,3.0,1400.0,Fullbúið,24.0
74.0,4.0,4.0,1400.0,Fullbúið,78.0
74.0,4.0,5.0,1400.0,Fullbúið,19.0
74.0,4.0,6.0,1400.0,Fullbúið,4.0
74.0,5.0,0.0,1400.0,Fullbúið,2.0
74.0,5.0,2.0,1400.0,Fullbúið,1.0
74.0,5.0,3.0,1400.0,Fullbúið,2.0
74.0,5.0,4.0,1400.0,Fullbúið,57.0
74.0,5.0,5.0,1400.0,Fullbúið,78.0
74.0,5.0,6.0,1400.0,Fullbúið,82.0
74.0,5.0,7.0,1400.0,Fullbúið,20.0
74.0,6.0,1.0,1400.0,Fullbúið,1.0
74.0,6.0,4.0,1400.0,Fullbúið,1.0
74.0,6.0,5.0,1400.0,Fullbúið,17.0
74.0,6.0,6.0,1400.0,Fullbúið,64.0
74.0,6.0,7.0,1400.0,Fullbúið,35.0
74.0,6.0,8.0,1400.0,Fullbúið,14.0
74.0,6.0,9.0,1400.0,Fullbúið,7.0
74.0,6.0,11.0,1400.0,Fullbúið,3.0
75.0,1.0,2.0,1400.0,Fullbúið,4.0
75.0,1.0,3.0,1400.0,Fullbúið,1.0
75.0,1.0,4.0,1400.0,Fullbúið,1.0
75.0,2.0,2.0,1400.0,Fullbúið,105.0
75.0,2.0,3.0,1400.0,Fullbúið,14.0
75.0,2.0,4.0,1400.0,Fullbúið,1.0
75.0,3.0,0.0,1400.0,Fullbúið,1.0
75.0,3.0,2.0,1400.0,Fullbúið,17.0
75.0,3.0,3.0,1400.0,Fullbúið,125.0
75.0,3.0,4.0,1400.0,Fullbúið,23.0
75.0,4.0,2.0,1400.0,Fullbúið,3.0
75.0,4.0,3.0,1400.0,Fullbúið,64.0
75.0,4.0,4.0,1400.0,Fullbúið,95.0
75.0,4.0,5.0,1400.0,Fullbúið,14.0
75.0,4.0,6.0,1400.0,Fullbúið,1.0
75.0,5.0,3.0,1400.0,Fullbúið,9.0
75.0,5.0,4.0,1400.0,Fullbúið,44.0
75.0,5.0,5.0,1400.0,Fullbúið,70.0
75.0,5.0,6.0,1400.0,Fullbúið,23.0
75.0,5.0,7.0,1400.0,Fullbúið,7.0
75.0,6.0,4.0,1400.0,Fullbúið,3.0
75.0,6.0,5.0,1400.0,Fullbúið,15.0
75.0,6.0,6.0,1400.0,Fullbúið,18.0
75.0,6.0,7.0,1400.0,Fullbúið,8.0
75.0,6.0,8.0,1400.0,Fullbúið,4.0
75.0,6.0,9.0,1400.0,Fullbúið,3.0
75.0,6.0,10.0,1400.0,Fullbúið,1.0
75.0,6.0,11.0,1400.0,Fullbúið,1.0
75.0,6.0,12.0,1400.0,Fullbúið,1.0
76.0,1.0,0.0,1300.0,Fullbúið,7.0
76.0,1.0,5.0,1300.0,Fullbúið,2.0
76.0,2.0,2.0,1300.0,Fullbúið,13.0
76.0,2.0,3.0,1300.0,Fullbúið,1.0
76.0,3.0,0.0,1300.0,Fullbúið,2.0
76.0,3.0,2.0,1300.0,Fullbúið,13.0
76.0,3.0,3.0,1300.0,Fullbúið,33.0
76.0,4.0,0.0,1300.0,Fullbúið,3.0
76.0,4.0,2.0,1300.0,Fullbúið,7.0
76.0,4.0,3.0,1300.0,Fullbúið,60.0
